race1;lsat;ugpa;gender;pass_bar;dnn_bar_pass_prediction
0;39;3.1;1;1;4
0;36;3.1;1;1;4
0;33.5;3.1;0;1;4
0;28.5;3.1;0;1;4
0;39;3.1;1;1;4
0;25.5;3.1;0;1;4
3;28;3.1;0;1;4
0;33;3.1;1;1;4
0;34;3.1;0;1;4
1;33;3.1;1;1;4
0;35;3.1;1;1;4
3;23;3.1;1;1;4
0;38;3.1;1;1;4
0;35;3.1;0;1;4
0;34;3.1;0;1;4
0;36;3.1;1;1;4
0;30.5;3.1;1;1;4
0;45;3.1;0;1;4
0;38;3.1;1;1;4
0;43;3.1;0;1;4
0;29.5;3.1;1;1;4
0;44;3.1;0;1;4
0;33.5;3.1;1;1;4
0;31;3.1;0;1;4
0;40;3.1;1;1;4
2;39;3.1;1;1;4
2;43;3.1;0;1;4
0;37;3.1;1;1;4
0;35.5;3.1;0;1;4
0;31;3.1;1;1;4
0;38;3.1;0;1;4
2;33;3.1;0;1;4
0;36;3.1;0;1;4
0;34.5;3.1;1;1;4
0;30;3.1;0;1;4
3;26;3.1;1;1;4
0;37;3.1;0;1;4
0;30;3.1;1;1;4
0;39;3.1;1;1;4
0;40;3.1;0;1;4
0;34;3.1;1;1;4
0;36;3.1;0;1;4
0;35;3.1;0;1;4
0;35;3.1;1;1;4
0;40;3.1;1;1;4
3;31;3.1;0;1;4
0;36;3.1;1;0;4
0;42;3.1;1;1;4
0;42;3.1;1;1;4
0;43;3.1;0;1;4
1;44;3.1;1;1;4
0;30.5;3.1;0;1;4
3;28;3.1;1;1;4
0;42;3.1;1;1;4
0;36;3.1;0;1;4
0;42;3.1;0;1;4
0;36;3.1;0;1;4
0;34;3.1;1;1;4
0;34;3.1;1;1;4
1;34;3.1;0;0;4
0;48;3.1;0;1;4
0;37;3.1;1;1;4
0;33;3.1;1;1;4
0;41;3.1;0;1;4
0;36;3.1;1;1;4
3;35;3.1;0;1;4
0;39;3.1;0;1;4
0;34;3.1;1;1;4
0;35;3.1;1;1;4
3;25;3.1;1;0;4
0;39;3.1;1;1;4
0;46;3.1;1;1;4
0;34;3.1;0;1;4
0;39;3.1;0;1;4
0;33;3.1;0;1;4
0;38;3.1;0;1;4
0;32.5;3.1;0;1;4
2;35;3.1;0;1;4
0;35;3.1;0;1;4
3;25;3.1;0;1;4
0;42;3.1;1;1;4
0;40;3.1;0;1;4
0;41;3.1;0;1;4
0;40;3.1;1;1;4
1;24;3.1;0;1;4
0;43;3.1;1;1;4
2;26.7;3.1;1;1;4
0;38;3.1;1;1;4
0;45;3.1;0;1;4
0;32;3.1;0;1;4
0;37;3.1;1;1;4
0;38;3.1;0;1;4
0;40;3.1;1;1;4
0;36;3.1;0;1;4
2;32.5;3.1;1;0;4
0;35.5;3.1;0;1;4
0;30;3.1;0;1;4
0;28.5;3.1;0;1;4
0;40;3.1;1;1;4
0;34;3.1;1;1;4
0;32.3;3.1;0;0;4
0;38;3.1;0;1;4
0;40;3.1;1;0;4
0;42;3.1;1;1;4
0;32;3.1;1;1;4
2;38;3.1;0;1;4
0;33;3.1;0;1;4
0;38;3.1;0;1;4
4;42;3.1;1;1;4
0;33;3.1;1;1;4
0;34;3.1;0;1;4
0;37;3.1;0;1;4
0;42;3.1;1;1;4
0;38;3.1;0;1;4
3;34;3.1;0;1;4
0;37;3.1;1;1;4
0;41;3.1;1;1;4
0;40;3.1;1;1;4
0;30;3.1;0;1;4
0;30;3.1;1;1;4
0;37;3.1;1;1;4
0;37;3.1;1;1;4
3;28;3.1;0;1;4
0;36;3.1;0;1;4
2;39;3.1;1;1;4
1;31;3.1;0;1;4
0;36;3.1;1;1;4
0;37;3.1;0;1;4
0;29;3.1;0;1;4
0;42;3.1;1;1;4
0;35;3.1;1;1;4
0;41;3.1;1;1;4
0;35;3.1;1;1;4
3;20;3.1;1;1;4
3;20;3.1;1;1;4
0;34;3.1;1;1;4
0;32;3.1;1;1;4
4;38;3.1;0;1;4
0;34;3.1;0;1;4
0;42;3.1;1;1;4
0;45;3.1;1;1;4
0;34;3.1;0;1;4
0;27.5;3.1;1;1;4
0;47;3.1;0;1;4
0;42;3.1;1;1;4
0;30;3.1;1;1;4
0;33;3.1;1;1;4
0;42;3.1;0;1;4
0;34;3.1;1;1;4
0;43;3.1;1;1;4
0;43;3.1;1;1;4
0;33;3.1;0;1;4
0;44;3.1;1;1;4
0;37;3.1;1;1;4
0;37;3.1;1;1;4
4;31;3.1;0;1;4
2;31;3.1;1;1;4
0;41;3.1;1;1;4
0;38;3.1;0;1;4
0;39.5;3.1;1;1;4
0;37;3.1;1;1;4
0;38;3.1;1;1;4
0;33;3.1;1;1;4
0;33;3.1;0;1;4
4;27;3.1;0;1;4
0;34;3.1;0;1;4
0;34;3.1;0;1;4
0;39;3.1;1;1;4
0;38;3.1;1;1;4
0;29;3.1;1;1;4
0;42;3.1;0;1;4
0;34;3.1;1;1;4
0;37;3.1;1;1;4
0;45;3.1;1;1;4
0;34;3.1;0;1;4
0;38;3.1;0;1;4
0;41;3.1;1;1;4
0;35;3.1;1;1;4
0;35;3.1;0;1;4
0;39;3.1;0;1;4
0;32.5;3.1;0;1;4
0;43;3.1;1;1;4
0;36;3.1;1;1;4
0;33;3.1;1;1;4
0;33;3.1;0;1;4
0;33;3.1;0;1;4
0;38;3.1;0;1;4
0;40;3.1;0;0;4
1;35;3.1;0;1;4
0;39;3.1;1;1;4
0;48;3.1;1;0;4
0;41;3.1;0;1;4
0;35.3;3.1;0;1;4
0;36.5;3.1;1;1;4
0;36.5;3.1;1;1;4
0;42;3.1;0;1;4
0;37;3.1;0;1;4
0;33;3.1;0;1;4
0;20;3.1;1;0;4
0;31;3.1;0;1;4
0;40;3.1;0;1;4
0;39;3.1;1;1;4
0;35;3.1;0;1;4
0;39;3.1;0;0;4
1;39;3.1;0;1;4
3;32;3.1;0;1;4
0;41;3.1;1;1;4
0;41.5;3.1;1;1;4
2;36.3;3.1;1;1;4
2;35.5;3.1;0;1;4
0;26;3.1;1;1;4
0;38;3.1;1;1;4
0;36;3.1;1;1;4
0;31;3.1;0;1;4
0;38;3.1;0;1;4
0;38;3.1;1;1;4
0;36;3.1;1;1;4
0;34;3.1;0;1;4
2;42;3.1;0;1;4
2;32;3.1;1;1;4
0;37;3.1;1;1;4
0;34;3.1;1;1;4
0;36;3.1;1;1;4
3;22;3.1;0;1;4
0;48;3.1;0;1;4
2;29.5;3.1;0;0;4
4;40;3.1;0;1;4
0;40;3.1;0;1;4
0;41;3.1;1;1;4
1;24;3.1;0;1;4
0;42;3.1;1;1;4
0;28.5;3.1;0;1;4
1;39;3.1;0;1;4
0;41;3.1;1;1;4
0;45;3.1;1;1;4
0;36;3.1;1;1;4
0;44;3.1;1;1;4
3;27;3.1;1;0;4
0;34;3.1;1;1;4
0;37;3.1;0;1;4
0;34;3.1;1;1;4
4;34;3.1;1;1;4
0;36;3.1;1;1;4
1;46;3.1;0;1;4
4;42;3.1;0;1;4
0;30;3.1;1;1;4
0;40;3.1;1;1;4
0;39;3.1;1;1;4
0;42;3.1;0;0;4
2;27.5;3.1;0;1;4
0;31;3.1;1;1;4
4;39;3.1;1;1;4
0;37;3.1;1;1;4
0;41;3.1;0;1;4
0;38;3.1;1;1;4
0;41;3.1;0;1;4
1;29;3.1;0;1;4
0;39;3.1;1;1;4
0;35;3.1;1;1;4
0;32;3.1;1;1;4
2;39;3.1;0;1;4
0;42;3.1;1;1;4
1;22.5;3.1;1;1;4
0;41;3.1;1;1;4
0;33;3.1;1;1;4
0;35;3.1;1;1;4
0;35;3.1;0;1;4
0;40;3.1;1;1;4
0;39;3.1;0;1;4
0;37;3.1;1;1;4
0;45;3.1;1;1;4
0;42;3.1;1;1;4
0;42;3.1;0;1;4
0;42;3.1;0;1;4
0;38;3.1;1;1;4
0;44;3.1;1;1;4
0;28.5;3.1;1;1;4
0;32;3.1;0;1;4
0;27.5;3.1;0;1;4
0;27.5;3.1;1;1;4
0;36;3.1;1;0;4
0;37;3.1;0;1;4
0;39;3.1;1;1;4
4;36;3.1;1;1;4
0;29;3.1;0;1;4
0;37.5;3.1;0;1;4
0;38;3.1;1;1;4
0;37;3.1;1;1;4
0;40;3.1;1;1;4
0;39;3.1;1;1;4
0;33;3.1;1;1;4
0;24;3.1;1;1;4
0;35;3.1;0;1;4
0;36;3.1;0;1;4
0;34;3.1;1;1;4
0;30;3.1;0;0;4
1;35;3.1;0;1;4
0;46;3.1;1;1;4
0;42;3.1;0;1;4
0;44.5;3.1;0;1;4
0;36;3.1;1;1;4
3;31;3.1;1;1;4
0;38.5;3.1;1;1;4
4;38;3.1;1;1;4
3;27;3.1;0;1;4
4;44;3.1;0;1;4
0;46;3.1;1;1;4
0;37;3.1;0;1;4
0;38;3.1;0;1;4
0;31;3.1;1;1;4
4;32;3.1;1;1;4
0;30;3.1;1;1;4
3;34;3.1;0;1;4
3;27;3.1;0;1;4
1;29.5;3.1;0;1;4
0;40;3.1;0;1;4
2;35;3.1;0;1;4
0;42;3.1;0;1;4
0;38;3.1;0;1;4
0;35;3.1;1;1;4
1;30.5;3.1;0;1;4
0;35;3.1;0;1;4
0;33.5;3.1;0;1;4
0;34;3.1;0;1;4
0;41;3.1;1;1;4
1;37;3.1;1;1;4
0;36;3.1;1;1;4
0;36;3.1;1;1;4
3;36;3.1;0;1;4
0;41;3.1;0;1;4
0;36;3.1;0;1;4
0;29;3.1;1;1;4
0;40;3.1;1;1;4
0;35;3.1;1;1;4
0;36;3.1;0;1;4
0;43;3.1;0;1;4
0;26;3.1;1;0;4
0;42;3.1;1;1;4
0;35;3.1;0;1;4
4;38;3.1;1;1;4
0;34;3.1;0;0;4
0;35;3.1;0;1;4
0;40;3.1;1;1;4
0;37;3.1;1;1;4
0;32;3.1;1;1;4
0;34;3.1;1;1;4
0;38;3.1;1;1;4
0;41;3.1;0;1;4
0;39;3.1;0;1;4
0;38;3.1;0;1;4
0;31.5;3.1;0;1;4
2;44;3.1;0;1;4
0;32.5;3.1;0;1;4
0;46;3.1;1;1;4
0;28;3.1;1;1;4
2;29.5;3.1;1;1;4
0;46;3.1;0;1;4
0;38;3.1;1;1;4
0;42;3.1;1;1;4
0;34;3.1;0;1;4
0;38;3.1;1;0;4
0;34;3.1;0;1;4
0;42;3.1;1;1;4
0;39;3.1;0;1;4
0;40;3.1;0;1;4
0;26.7;3.1;1;1;4
0;40;3.1;1;1;4
0;41;3.1;1;1;4
0;42;3.1;1;1;4
0;47;3.1;1;1;4
0;36;3.1;1;1;4
0;35;3.1;0;1;4
0;35;3.1;1;1;4
0;39;3.1;1;1;4
0;30;3.1;1;1;4
3;24;3.1;1;1;4
0;37;3.1;1;1;4
0;31;3.1;0;1;4
0;32;3.1;0;1;4
0;30.5;3.1;0;1;4
0;31;3.1;1;1;4
0;32;3.1;1;1;4
0;38;3.1;1;1;4
0;36;3.1;0;1;4
0;35;3.1;0;1;4
0;37;3.1;1;1;4
0;37.5;3.1;0;1;4
0;39;3.1;1;1;4
0;42;3.1;1;1;4
0;38;3.1;1;1;4
0;36;3.1;1;1;4
1;26;3.1;0;1;4
0;39;3.1;0;1;4
0;45;3.1;1;1;4
0;33;3.1;0;1;4
0;37;3.1;1;1;4
0;39;3.1;1;1;4
0;38;3.1;0;0;4
0;38;3.1;1;1;4
0;35;3.1;1;1;4
0;34;3.1;0;1;4
0;37;3.1;1;1;4
0;32;3.1;0;1;4
0;35;3.1;1;1;4
1;35;3.1;0;1;4
0;35;3.1;0;1;4
1;40;3.1;0;1;4
0;29.5;3.1;1;1;4
2;39;3.1;0;1;4
0;36;3.1;1;1;4
0;45;3.1;1;1;4
0;43;3.1;1;1;4
1;39;3.1;1;1;4
0;37;3.1;0;1;4
4;41;3.1;1;1;4
0;36.5;3.1;1;1;4
0;46;3.1;0;1;4
2;30;3.1;1;0;4
0;29.7;3.1;1;1;4
0;40;3.1;1;1;4
0;39;3.1;1;1;4
0;40;3.1;1;1;4
0;41;3.1;1;1;4
0;32;3.1;1;1;4
3;24;3.1;0;0;4
0;34.5;3.1;1;1;4
0;36;3.1;0;1;4
0;33;3.1;1;1;4
1;38;3.1;0;1;4
0;35;3.1;1;1;4
0;42;3.1;1;1;4
1;34;3.1;1;0;4
3;20;3.1;0;0;4
0;32;3.1;0;0;4
0;33;3.1;1;1;4
0;36;3.1;0;1;4
4;41;3.1;0;1;4
0;30.5;3.1;0;1;4
3;28;3.1;1;0;4
0;41;3.1;1;1;4
0;32.7;3.1;0;1;4
0;41;3.1;1;1;4
3;29;3.1;0;1;4
0;25.7;3.1;1;1;4
1;22.5;3.1;1;0;4
2;33;3.1;1;1;4
0;36;3.1;1;1;4
1;40;3.1;0;1;4
0;34;3.1;1;1;4
0;47;3.1;1;1;4
0;42;3.1;1;1;4
0;41;3.1;0;1;4
0;46;3.1;1;1;4
2;31;3.1;1;1;4
0;42;3.1;0;1;4
0;41;3.1;0;1;4
0;34;3.1;0;1;4
3;33;3.1;1;1;4
0;38;3.1;1;1;4
0;32;3.1;0;1;4
1;20;3.1;1;0;4
0;40;3.1;1;1;4
0;44;3.1;0;1;4
0;36;3.1;1;1;4
3;26;3.1;0;1;4
0;30;3.1;1;1;4
0;37;3.1;0;1;4
2;36;3.1;1;1;4
4;36;3.1;0;1;4
3;29;3.1;0;1;4
0;40;3.1;1;1;4
0;42;3.1;0;1;4
0;36;3.1;0;1;4
0;41;3.1;0;1;4
0;37;3.1;1;1;4
0;29.3;3.1;0;1;4
0;42;3.1;0;1;4
0;32.5;3.1;1;1;4
0;33;3.1;0;1;4
0;37.5;3.1;1;1;4
1;36.5;3.1;1;1;4
0;35;3.1;1;1;4
0;39;3.1;1;1;4
0;39;3.1;1;1;4
3;35;3.1;0;1;4
0;27;3.1;1;1;4
3;35;3.1;1;1;4
0;42;3.1;1;1;4
0;31;3.1;1;1;4
0;38;3.1;1;1;4
1;31.5;3.1;0;1;4
2;31.5;3.1;0;1;4
0;29;3.1;1;1;4
0;42;3.1;1;1;4
0;41;3.1;1;1;4
0;33;3.1;1;1;4
0;35.5;3.1;1;1;4
0;36;3.1;1;1;4
0;36;3.1;0;1;4
0;38;3.1;1;1;4
0;37;3.1;1;1;4
0;34;3.1;1;1;4
0;39;3.1;0;1;4
0;33;3.1;1;1;4
0;44;3.1;0;1;4
0;36;3.1;1;1;4
0;38;3.1;0;1;4
0;39;3.1;1;1;4
0;40;3.1;1;1;4
0;36;3.1;1;1;4
3;38;3.1;1;1;4
0;33;3.1;1;1;4
0;43;3.1;1;1;4
1;35;3.1;0;1;4
0;35;3.1;1;1;4
0;36.5;3.1;0;1;4
0;38;3.1;0;1;4
0;33;3.1;1;1;4
0;33;3.1;1;1;4
0;40;3.1;1;1;4
0;40;3.1;0;1;4
0;37.5;3.1;0;1;4
0;38;3.1;1;1;4
0;34.5;3.1;1;1;4
0;38;3.1;1;1;4
0;39;3.1;1;1;4
0;24.3;3.1;1;1;4
0;39;3.1;0;1;4
0;36;3.1;1;1;4
0;32;3.1;0;1;4
0;42;3.1;0;1;4
0;37;3.1;0;1;4
0;31;3.1;1;1;4
0;39;3.1;1;0;4
0;31;3.1;1;1;4
0;29;3.1;0;1;4
0;32;3.1;0;1;4
0;35;3.1;1;1;4
0;38;3.1;0;1;4
0;43;3.1;1;1;4
0;31;3.1;1;1;4
0;35;3.1;1;1;4
0;33;3.1;1;1;4
0;42;3.1;1;1;4
0;39;3.1;1;1;4
0;46;3.1;1;1;4
0;40;3.1;0;1;4
0;33;3.1;0;1;4
4;29;3.1;1;1;4
0;38;3.1;0;1;4
0;32.5;3.1;0;1;4
0;37;3.1;0;1;4
3;24;3.1;0;0;4
0;47;3.1;1;1;4
0;30.5;3.1;1;1;4
0;25.3;3.1;1;1;4
1;37.5;3.1;0;1;4
0;39;3.1;0;1;4
0;34;3.1;0;1;4
0;39;3.1;1;1;4
0;34;3.1;1;1;4
0;33;3.1;1;1;4
0;35;3.1;0;1;4
0;35;3.1;1;1;4
0;41;3.1;1;1;4
2;41;3.1;1;1;4
0;37;3.1;1;1;4
0;31;3.1;0;1;4
0;32.5;3.1;0;1;4
0;37;3.1;0;1;4
0;31.5;3.1;0;1;4
3;28;3.1;0;1;4
0;29.5;3.1;1;1;4
0;39;3.1;0;1;4
0;31.5;3.1;0;1;4
0;44;3.1;1;1;4
0;35;3.1;0;1;4
0;29.5;3.1;0;1;4
0;37;3.1;1;1;4
0;36;3.1;0;1;4
0;34;3.1;0;1;4
0;36;3.1;0;1;4
0;39;3.1;1;1;4
0;40;3.1;0;1;4
0;35;3.1;1;1;4
0;41;3.1;1;1;4
0;35;3.1;0;0;4
0;42;3.1;0;1;4
2;35;3.1;0;1;4
1;32;3.1;0;1;4
0;35;3.1;1;1;4
0;42;3.1;1;1;4
1;22.5;3.1;1;1;4
0;37;3.1;0;1;4
0;38.5;3.1;1;1;4
0;43;3.1;1;1;4
0;40;3.1;1;1;4
0;31;3.1;1;1;4
0;43;3.1;1;1;4
0;37;3.1;1;1;4
0;36;3.1;1;1;4
0;35;3.1;1;0;4
0;45;3.1;1;1;4
1;40;3.1;1;1;4
3;28;3.1;0;1;4
0;37;3.1;1;1;4
0;24.3;3.1;0;1;4
1;26.5;3.1;1;1;4
0;44;3.1;1;1;4
0;34.5;3.1;1;1;4
0;44;3.1;1;1;4
0;33;3.1;0;1;4
0;34;3.1;1;1;4
0;28;3.1;1;1;4
3;34;3.1;0;1;4
0;37;3.1;1;0;4
0;41;3.1;1;1;4
0;32;3.1;1;1;4
0;38;3.1;1;1;4
0;41;3.1;1;1;4
0;36;3.1;0;1;4
0;46;3.1;1;1;4
0;39;3.1;1;1;4
0;32;3.1;0;1;4
2;37.7;3.1;1;1;4
0;31;3.1;1;1;4
0;38;3.1;1;1;4
0;38;3.1;0;1;4
0;35.5;3.1;1;1;4
0;27.5;3.1;0;1;4
4;39;3.1;0;1;4
1;37.5;3.1;0;1;4
0;33;3.1;0;1;4
0;36;3.1;0;1;4
0;27;3.1;0;1;4
0;35;3.1;0;1;4
0;29;3.1;1;1;4
0;36;3.1;0;1;4
0;36;3.1;1;1;4
0;41;3.1;0;1;4
0;39;3.1;1;1;4
0;45;3.1;1;1;4
0;28;3.1;1;0;4
0;38;3.1;1;1;4
0;32;3.1;1;1;4
0;37;3.1;1;1;4
0;38;3.1;0;1;4
0;40;3.1;0;1;4
3;21;3.1;0;0;4
0;36;3.1;0;1;4
0;40;3.1;1;1;4
0;45;3.1;1;1;4
0;39;3.1;0;1;4
0;39;3.1;0;1;4
0;34;3.1;1;1;4
0;34;3.1;1;1;4
0;44;3.1;1;1;4
0;40;3.1;0;1;4
1;28;3.1;0;1;4
0;34;3.1;1;1;4
0;40;3.1;0;1;4
0;40;3.1;1;1;4
0;41;3.1;0;1;4
0;47;3.1;1;1;4
0;33;3.1;0;0;4
0;33;3.1;1;1;4
0;39;3.1;1;1;4
0;38;3.1;1;1;4
0;45;3.1;1;1;4
3;30;3.1;0;1;4
0;40;3.1;0;1;4
0;41;3.1;1;1;4
0;44;3.1;1;1;4
0;33.5;3.1;0;1;4
0;33;3.1;0;0;4
0;34;3.1;1;1;4
0;31;3.1;0;1;4
0;33;3.1;1;1;4
4;32;3.1;1;1;4
0;36;3.1;0;1;4
0;41;3.1;0;1;4
0;42;3.1;1;1;4
0;30;3.1;0;1;4
0;33;3.1;1;1;4
0;33.5;3.1;1;1;4
0;36;3.1;1;1;4
0;39;3.1;1;1;4
0;40;3.1;1;1;4
0;29;3.1;0;1;4
0;39;3.1;0;1;4
0;41;3.1;0;1;4
0;43;3.1;1;1;4
0;31;3.1;0;1;4
0;33;3.1;0;1;4
0;32.5;3.1;1;0;4
0;37;3.1;1;0;4
0;32;3.1;1;0;4
0;40;3.1;0;1;4
3;23.5;3.1;0;1;4
0;39;3.1;1;1;4
0;41;3.1;0;1;4
3;30;3.1;1;1;4
0;33;3.1;0;1;4
2;34;3.1;1;0;4
0;38;3.1;1;1;4
0;41;3.1;1;1;4
1;32;3.1;1;1;4
0;29.5;3.1;0;1;4
0;35;3.1;0;1;4
3;34;3.1;0;1;4
0;42;3.1;1;0;4
0;30.5;3.1;1;1;4
3;34;3.1;1;1;4
0;40;3.1;1;1;4
0;34.5;3.1;1;1;4
0;37;3.1;1;1;4
0;34;3.1;1;1;4
0;33;3.1;1;1;4
0;42;3.1;1;1;4
1;31;3.1;0;1;4
0;34;3.1;0;1;4
0;38;3.1;0;1;4
0;35.5;3.1;0;1;4
1;35;3.1;0;1;4
0;40;3.1;1;1;4
0;28.5;3.1;0;1;4
0;28;3.1;0;1;4
0;40;3.1;0;1;4
0;36;3.1;1;1;4
0;42;3.1;0;1;4
1;24;3.1;0;0;4
3;29;3.1;0;1;4
0;45;3.1;1;1;4
0;28.5;3.1;0;1;4
0;38;3.1;1;1;4
0;34;3.1;0;1;4
0;36.5;3.1;1;1;4
1;31;3.1;1;1;4
0;34;3.1;1;1;4
4;40;3.1;1;1;4
0;33;3.1;1;1;4
0;37;3.1;1;1;4
0;31;3.1;1;1;4
0;42.5;3.1;0;1;4
0;32.5;3.1;0;1;4
4;26;3.1;1;1;4
0;45;3.1;0;1;4
0;38;3.1;0;1;4
0;30.5;3.1;1;1;4
0;28;3.1;0;1;4
0;43;3.1;0;1;4
0;34;3.1;1;1;4
0;39;3.1;0;1;4
0;33.7;3.1;0;1;4
0;36;3.1;1;1;4
0;28;3.1;1;1;4
0;32;3.1;1;1;4
0;28;3.1;1;0;4
0;38;3.1;1;1;4
0;38;3.1;0;1;4
0;37;3.1;1;1;4
0;39;3.1;0;1;4
0;31;3.1;1;1;4
0;34;3.1;1;1;4
0;34;3.1;1;1;4
0;43;3.1;0;1;4
3;22;3.1;0;0;4
0;43;3.1;1;1;4
0;34.5;3.1;0;1;4
0;45;3.1;0;1;4
0;41;3.1;0;1;4
0;43;3.1;1;1;4
0;36;3.1;0;1;4
0;39;3.1;0;1;4
1;30;3.1;1;1;4
0;35;3.1;1;1;4
0;37;3.1;0;1;4
0;39;3.1;1;1;4
0;40;3.1;0;1;4
0;34.5;3.1;0;1;4
0;29;3.1;1;1;4
0;31.5;3.1;1;1;4
1;37;3.1;1;1;4
2;25;3.1;0;1;4
0;45;3.1;1;1;4
0;36;3.1;1;1;4
0;38;3.1;0;1;4
0;37;3.1;1;1;4
0;35;3.1;0;1;4
2;32;3.1;0;1;4
0;44;3.1;0;1;4
0;42;3.1;1;1;4
2;35;3.1;0;1;4
0;35;3.1;0;1;4
0;36;3.1;1;1;4
0;36;3.1;1;1;4
0;40;3.1;1;1;4
0;34;3.1;0;1;4
0;41;3.1;0;1;4
2;42;3.1;0;1;4
0;35;3.1;0;1;4
0;40;3.1;1;1;4
0;38;3.1;1;1;4
0;33;3.1;0;0;4
0;36.5;3.1;0;0;4
0;32;3.1;0;1;4
0;33;3.1;0;1;4
0;47;3.1;1;1;4
0;31;3.1;1;1;4
0;40;3.1;1;1;4
0;37;3.1;1;1;4
0;44;3.1;1;1;4
0;35.5;3.1;1;1;4
0;41;3.1;1;1;4
0;41;3.1;1;1;4
0;30.7;3.1;0;1;4
0;39;3.1;1;1;4
0;31;3.1;0;1;4
1;31;3.1;0;1;4
0;35;3.1;1;1;4
0;30;3.1;0;1;4
0;43;3.1;1;1;4
0;35;3.1;1;1;4
2;36;3.1;1;1;4
0;35;3.1;0;1;4
0;35;3.1;1;1;4
0;32;3.1;0;1;4
0;31;3.1;1;1;4
0;32;3.1;1;1;4
0;39;3.1;0;1;4
0;36;3.1;0;1;4
0;35;3.1;0;1;4
0;34;3.1;1;1;4
0;32;3.1;1;1;4
0;35;3.1;1;1;4
0;37;3.1;1;1;4
0;39;3.1;1;1;4
0;41;3.1;1;1;4
0;28;3.1;1;1;4
0;41;3.1;1;1;4
1;29.7;3.1;0;1;4
0;40;3.1;1;1;4
0;33;3.1;1;1;4
2;32.5;3.1;1;1;4
0;42;3.1;1;1;4
0;32;3.1;0;1;4
0;39;3.1;1;1;4
0;43;3.1;1;1;4
0;40;3.1;0;1;4
0;31;3.1;1;1;4
0;38;3.1;1;0;4
0;37;3.1;0;1;4
0;41;3.1;0;1;4
0;31;3.1;1;1;4
0;47;3.1;0;1;4
0;38;3.1;0;1;4
0;35;3.1;0;1;4
0;35;3.1;1;1;4
0;39;3.1;0;1;4
0;43;3.1;1;1;4
0;40;3.1;1;1;4
0;31.5;3.1;0;0;4
0;40;3.1;1;1;4
0;31;3.1;1;1;4
0;41;3.1;0;1;4
0;37;3.1;0;1;4
0;34;3.1;1;1;4
0;40;3.1;0;1;4
0;41;3.1;0;1;4
3;39;3.1;1;1;4
3;27;3.1;1;0;4
0;33;3.1;1;1;4
0;36;3.1;0;1;4
0;42;3.1;1;1;4
0;40;3.1;0;1;4
0;38.5;3.1;0;1;4
0;44;3.1;1;1;4
0;37;3.1;0;1;4
0;29;3.1;1;1;4
0;36;3.1;1;1;4
0;35;3.1;0;1;4
4;32.5;3.1;0;1;4
0;44;3.1;1;1;4
0;39.5;3.1;1;1;4
0;39;3.1;1;1;4
0;33;3.1;1;1;4
0;31.5;3.1;1;1;4
3;33;3.1;1;0;4
0;45;3;1;1;4
0;38;3;0;1;4
4;38;3;0;1;4
0;37;3;1;1;4
0;42;3;1;1;4
1;32;3;0;1;4
0;32;3;0;1;4
0;34.5;3;1;1;4
0;32;3;1;1;4
0;41;3;1;1;4
0;35;3;0;1;4
0;38;3;1;1;4
0;40;3;1;1;4
0;34;3;1;1;4
0;42;3;0;1;4
0;40;3;1;1;4
0;38;3;1;1;4
0;29;3;1;1;4
0;36;3;1;1;4
0;39;3;0;1;4
0;34;3;0;1;4
3;26;3;0;0;4
3;34;3;0;1;4
1;31;3;1;0;4
0;34;3;0;0;4
2;35;3;0;1;4
0;46;3;1;1;4
4;29;3;1;1;4
0;34.5;3;0;1;4
0;34;3;1;1;4
0;35;3;0;1;4
0;42;3;1;1;4
0;47;3;1;1;4
0;41;3;0;1;4
0;35;3;1;1;4
0;41;3;0;1;4
0;38;3;1;1;4
0;33;3;0;1;4
0;36;3;0;1;4
0;38;3;1;1;4
0;35;3;1;1;4
0;36.5;3;1;1;4
1;25;3;1;0;4
0;37;3;1;1;4
0;37.5;3;1;1;4
0;39;3;0;1;4
0;29.5;3;1;1;4
0;27.5;3;0;1;4
0;40;3;0;1;4
0;45;3;1;1;4
0;40;3;1;1;4
0;31.5;3;0;1;4
3;35;3;1;1;4
0;40;3;0;1;4
0;34;3;0;1;4
0;33;3;1;1;4
0;43;3;1;1;4
0;27;3;0;1;4
0;32;3;1;1;4
0;31;3;0;1;4
1;31;3;0;1;4
0;30;3;1;1;4
0;34;3;1;1;4
0;41;3;1;1;4
1;39;3;0;1;4
0;43;3;1;1;4
0;39;3;1;1;4
0;40;3;0;1;4
0;36;3;0;1;4
0;33;3;1;1;4
0;33.5;3;0;1;4
0;31;3;0;1;4
0;35;3;1;1;4
0;40;3;0;1;4
0;42;3;0;0;4
0;32;3;0;1;4
0;33;3;1;1;4
2;27.5;3;0;1;4
0;32;3;1;1;4
0;38;3;0;1;4
0;39;3;1;1;4
0;35;3;0;1;4
0;17.5;3;1;1;4
0;34;3;0;1;4
0;24;3;1;1;4
0;39;3;1;0;4
4;20;3;1;0;4
0;38;3;1;1;4
0;36;3;1;1;4
0;33;3;1;1;4
4;36;3;1;1;4
0;38;3;1;1;4
0;38;3;0;1;4
0;41;3;0;1;4
0;38;3;1;1;4
3;32;3;0;1;4
0;36;3;1;1;4
4;27;3;1;1;4
0;38;3;1;0;4
0;31;3;1;1;4
3;29;3;1;1;4
0;37;3;0;1;4
0;40;3;1;1;4
3;27;3;0;1;4
0;41;3;1;1;4
1;36;3;1;1;4
3;32;3;0;1;4
0;47;3;0;1;4
